country,state,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,local_time
Gabon,Gabon,1.3558333,29.0404722,1,257.02,0.0,0.04,6.08,0.01,7.95,9.86,0.06,2024-12-15 02:33:04
Gabon,Gabon,16.0130441,120.3654822,2,400.54,0.26,2.08,95.84,1.91,14.5,16.61,2.98,2024-12-15 08:33:04
China,Guangzhou City,23.1301964,113.2592945,3,520.71,6.82,22.96,75.82,40.05,29.09,40.18,1.39,2024-12-15 08:33:04
China,China,30.047992,-94.3357433,2,226.97,0.0,2.7,60.8,0.08,3.52,4.41,0.07,2024-12-14 18:33:04
China,China,44.4790605,-69.5175458,1,293.73,0.0,8.57,56.51,1.74,2.79,3.6,1.06,2024-12-14 19:33:04
China,China,27.343615,128.568063,3,226.97,0.03,0.41,103.0,0.45,1.5,7.77,0.14,2024-12-15 09:33:04
China,China,25.7017448,-99.236325,2,233.65,0.0,4.28,65.09,0.26,3.93,6.11,1.74,2024-12-14 18:33:04
Yemen,Yaman,15.268007,42.583216,3,220.3,0.0,0.55,107.29,1.57,26.57,71.54,0.0,2024-12-15 03:33:04
Yemen,Yemen,25.22569585,55.1765802640922,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Saint Barthélemy,Saint Barthélemy,17.9036287,-62.8115292150199,2,200.27,0.0,0.65,64.37,0.7,0.92,3.04,0.0,2024-12-14 20:33:04
Saint Barthélemy,Saint-Barthélemy,48.6815967,-0.9535154,2,230.31,0.0,2.51,62.23,0.22,1.12,1.53,1.55,2024-12-15 01:33:04
Saint Barthélemy,Saint-Barthélemy,48.8165438,3.359639,2,360.49,0.0,16.11,25.03,0.33,13.94,14.41,0.63,2024-12-15 01:33:04
Saint Barthélemy,Saint-Barthélemy,45.3465,5.07977,2,340.46,0.0,5.91,44.35,0.83,11.33,11.82,0.5,2024-12-15 01:33:04
Saint Barthélemy,Saint-Barthélemy,47.7476,6.58483,2,347.14,0.0,4.33,33.62,0.14,22.87,23.08,0.44,2024-12-15 01:33:04
Guernsey,Guernsey,49.46229125,-2.58120225032944,2,226.97,0.0,0.77,89.41,0.4,0.5,1.45,0.12,2024-12-15 00:33:04
Guernsey,Guernsey,49.580437,-2.484854,2,226.97,0.0,0.77,89.41,0.4,0.5,1.45,0.12,2024-12-15 00:33:04
Guernsey,Guernsey,41.6487605,-92.3432879,1,300.41,0.0,8.91,47.21,0.4,6.25,6.3,0.16,2024-12-14 18:33:04
Guernsey,Guernsey,42.269465,-104.741472,2,226.97,0.0,3.17,77.25,1.22,2.43,5.57,1.33,2024-12-14 17:33:04
Guernsey,Guernsey,51.8714796,-105.188641,2,280.38,0.0,5.57,60.8,1.55,8.88,13.43,5.0,2024-12-14 18:33:04
Solomon Islands,Solomon Islands,-7.9999999,158.9999999,1,186.92,0.0,0.0,10.64,0.0,0.5,0.55,0.01,2024-12-15 11:33:04
Solomon Islands,Solomon Islands,55.87536315,-60.6632278184233,2,233.65,0.0,0.02,87.26,0.01,0.5,0.52,0.0,2024-12-14 20:33:04
Faroe Islands,Faroe Islands,62.19850045,-6.81741243341217,2,216.96,0.0,0.13,75.82,0.12,2.83,5.05,0.0,2024-12-15 00:33:04
Uzbekistan,Tashkent,41.3123363,69.2787079,1,357.15,13.19,35.3,0.91,0.92,6.34,7.38,0.19,2024-12-15 05:33:04
Uzbekistan,Angren,41.0039514,70.0621474,2,210.29,0.0,1.69,82.25,0.8,3.34,4.4,3.01,2024-12-15 05:33:04
Uzbekistan,Uzbekistan,41.3050232,69.4694492,2,433.92,33.98,68.55,0.01,1.55,7.55,9.02,0.78,2024-12-15 05:33:04
Uzbekistan,O'zbekiston,40.705693,67.9388523,2,303.75,0.0,0.24,60.08,0.1,10.52,12.83,0.16,2024-12-15 05:33:04
Uzbekistan,Sohilobod,40.5073087,69.0591235,1,327.11,0.0,12.0,27.54,0.41,8.98,11.19,0.71,2024-12-15 05:33:04
Egypt,Egypt,-27.676714,152.098410876365,1,233.65,0.04,0.21,30.04,0.09,0.57,0.84,0.21,2024-12-15 10:33:04
Egypt,Egypt,40.0850696,-81.1278815,2,347.14,0.0,17.31,41.13,3.82,14.16,16.24,0.47,2024-12-14 19:33:04
Egypt,Egypt,40.3856031,-84.433007,2,330.45,0.0,12.34,49.35,2.71,12.97,14.65,0.59,2024-12-14 19:33:04
Egypt,Egypt,40.8592052,-87.203911,2,300.41,0.0,10.2,61.51,1.58,5.78,6.02,0.26,2024-12-14 18:33:04
Egypt,Egypt,39.3520449,-77.9474973,1,357.15,0.0,22.96,37.19,4.23,8.74,11.71,1.14,2024-12-14 19:33:04
Senegal,Senegal,5.8304643,36.6642147,3,357.15,0.0,1.11,60.08,0.58,36.2,57.86,8.61,2024-12-15 03:33:04
Senegal,Senegal,25.21318905,55.1697637283781,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Senegal,Diaobé-Kabendou,12.911966,-14.1422283,3,320.44,0.0,0.52,44.7,0.12,31.86,59.68,1.38,2024-12-15 00:33:04
Sri Lanka,Sri Lanka,7.87739585,80.6624785235589,3,290.39,0.04,0.47,68.67,0.21,26.52,36.36,1.62,2024-12-15 06:03:04
Sri Lanka,Sri Lanka,25.22961495,55.1820952407713,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Palestine,Palestine,31.7621153,-95.6307891,1,236.99,0.0,2.83,47.92,0.22,2.79,3.18,0.17,2024-12-14 18:33:04
Palestine,Palestine,34.9719871,-90.9035586,2,253.68,0.0,2.7,65.09,0.16,4.88,5.09,0.15,2024-12-14 18:33:04
Palestine,Palestine,40.0494926,-84.7432923,2,333.79,0.0,12.0,52.93,2.09,12.27,13.26,0.44,2024-12-14 19:33:04
Palestine,Palestine,37.732343,-80.6292456,2,270.37,0.0,5.06,72.96,2.38,8.35,9.51,0.05,2024-12-14 19:33:04
Palestine,Palestine,51.1643411,-1.6261975,2,230.31,0.0,2.55,72.96,0.53,0.84,1.98,0.48,2024-12-15 00:33:04
Bangladesh,Bangladesh,-0.2864982,36.0514231,2,460.63,0.01,7.54,20.21,0.86,17.99,30.52,14.19,2024-12-15 03:33:04
Bangladesh,Bangladesh,-20.1786668,57.5121443,1,270.37,0.12,1.21,40.41,1.71,2.37,9.67,0.66,2024-12-15 04:33:04
Bangladesh,Bangladesh,6.7160302,124.792406,2,407.22,0.15,1.23,66.52,0.36,14.4,15.44,3.58,2024-12-15 08:33:04
Bangladesh,Bangladesh,10.6499316,-61.4161908429851,1,213.62,0.0,0.74,50.07,0.37,1.25,3.09,0.13,2024-12-14 20:33:04
Bangladesh,Bangladesh,6.2449816,-57.3467504,1,226.97,0.0,0.04,51.5,0.03,0.95,2.24,0.0,2024-12-14 20:33:04
Peru,Peru,41.3272919,-89.1287636,1,290.39,0.0,7.8,57.22,0.64,3.78,3.88,0.14,2024-12-14 18:33:04
Peru,Peru,37.088501,-96.0951098,1,280.38,0.0,3.38,57.22,0.1,3.45,5.56,1.6,2024-12-14 18:33:04
Peru,Peru,40.7537253,-86.0690325,1,310.42,0.0,11.82,57.94,2.09,8.83,9.15,0.22,2024-12-14 19:33:04
Peru,Peru,44.50679,-70.405884,2,283.72,0.0,5.06,60.08,1.65,2.39,2.77,1.01,2024-12-14 19:33:04
Peru,Peru,43.2302304,-72.9000615,2,277.04,0.0,4.63,64.37,0.22,2.0,2.29,0.6,2024-12-14 19:33:04
Singapore,Singapore,1.2899175,103.8519072,3,2990.72,185.97,35.99,0.29,44.82,34.43,38.06,5.89,2024-12-15 08:33:04
Singapore,Singapore,1.340863,103.830391822121,3,2990.72,185.97,35.99,0.29,44.82,34.43,38.06,5.89,2024-12-15 08:33:04
Singapore,Singapore,60.16544905,13.7420508047613,2,226.97,0.0,0.08,75.1,0.02,0.5,0.56,0.08,2024-12-15 01:33:04
Singapore,Singapore,-29.6632273,150.4151121,1,253.68,0.03,0.15,45.78,0.27,1.13,1.57,0.15,2024-12-15 11:33:04
Turkey,Turkey,34.3925639,-100.8976408,2,243.66,0.0,2.08,75.82,0.21,6.95,12.28,1.14,2024-12-14 18:33:04
Turkey,Turkey,25.22739495,55.1666779947612,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Turkey,Turkey,34.9923888,-78.183049,2,260.35,0.0,2.08,80.11,1.09,3.64,7.66,1.3,2024-12-14 19:33:04
Turkey,Turkey,36.244515,-92.7637783,1,257.02,0.0,2.44,49.35,0.07,3.14,3.7,0.3,2024-12-14 18:33:04
Turkey,Turkey,37.6403897,-81.5781631,2,263.69,0.0,3.68,77.25,1.57,6.8,8.09,0.17,2024-12-14 19:33:04
Afghanistan,Afghanistan,25.2333938,55.1743890250915,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Aruba,Aruba,12.51756625,-69.9818641521056,1,200.27,0.0,0.3,56.51,0.22,0.82,2.16,0.06,2024-12-14 20:33:04
Aruba,Aruba,28.4122393,82.473837,2,390.53,0.26,3.56,85.83,1.79,14.72,24.95,11.27,2024-12-15 06:18:04
Cook Islands,Lower Cook Islands,-21.2349911,-159.778723664784,1,233.65,0.0,0.05,34.69,0.14,4.46,11.04,0.03,2024-12-14 14:33:04
Cook Islands,Northern Cook Islands,-10.8934125,-165.872536635878,1,226.97,0.0,0.01,24.68,0.1,0.96,2.65,0.0,2024-12-14 14:33:04
United Kingdom,United Kingdom,25.22331675,55.1594146482608,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Zambia,Zambia,-10.9432722,14.1443449,1,337.12,0.0,1.11,18.77,0.75,6.67,11.61,0.0,2024-12-15 01:33:04
Zambia,Zambia,-10.9968443,40.342807,1,211.95,0.0,0.4,39.7,0.08,4.89,9.47,0.09,2024-12-15 02:33:04
Zambia,Zambia,3.0138203,30.9345553,3,403.88,0.0,1.18,25.39,0.4,33.35,62.56,3.17,2024-12-15 03:33:04
Zambia,Zambia,-5.7883832,26.9066433,1,233.65,0.0,0.07,0.43,0.01,1.43,1.64,0.03,2024-12-15 02:33:04
Zambia,Zambia,-0.0897188,30.2299449,2,473.98,0.04,6.68,12.52,0.22,13.15,20.93,32.93,2024-12-15 03:33:04
Finland,Finland,40.3843304,-75.4203885,2,423.91,0.02,30.5,25.39,1.37,10.23,17.77,2.69,2024-12-14 19:33:04
Finland,Finland,47.4146362,-91.2490485,2,247.0,0.0,3.81,67.95,2.56,4.32,4.46,0.02,2024-12-14 18:33:04
Finland,Finland,57.78571765,16.6064638685753,2,230.31,0.0,0.48,76.53,0.17,0.5,0.59,0.26,2024-12-15 01:33:04
Finland,Finland,60.8927306,11.5652616,2,220.3,0.0,0.15,65.8,0.04,0.5,0.75,0.21,2024-12-15 01:33:04
Finland,Finland,59.7407546,12.710647323967,2,230.31,0.0,0.19,72.96,0.05,0.5,0.57,0.47,2024-12-15 01:33:04
Niger,Niger,25.21715185,55.1706537429541,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Niger,Gobirkoy Béri,13.1784,2.5156,4,287.06,0.0,1.11,62.94,0.43,57.32,146.28,1.71,2024-12-15 01:33:04
Niger,Ourno,14.2990457,6.4505505,5,208.62,0.0,0.32,75.1,0.06,163.31,647.81,0.59,2024-12-15 01:33:04
Christmas Island,Christmas Island,-10.49124145,105.617351489796,1,257.02,0.0,0.02,24.32,0.04,1.16,1.96,0.0,2024-12-15 07:33:04
Christmas Island,Christmas Island,1.87096015,-157.43515847893,2,198.6,0.0,0.01,17.52,0.36,6.63,28.99,0.0,2024-12-15 14:33:04
Christmas Island,Shire of Christmas Island,-10.49150645,105.616288071689,1,257.02,0.0,0.02,24.32,0.04,1.16,1.96,0.0,2024-12-15 07:33:04
Christmas Island,Christmas Island,-39.687566,143.831796045532,1,211.95,0.02,0.07,29.33,0.22,1.25,4.43,0.0,2024-12-15 11:33:04
Christmas Island,Christmas Island,45.9616517,-60.7600595,2,226.97,0.0,1.36,66.52,2.09,0.5,0.78,0.02,2024-12-14 20:33:04
Tokelau,Tokelau,-9.10689725,-171.78645539087,1,205.28,0.0,0.01,16.09,0.12,1.14,3.38,0.0,2024-12-15 13:33:04
Tokelau,Tokelau,-6.2854421,176.3152612,1,200.27,0.0,0.0,18.06,0.07,0.5,1.45,0.0,2024-12-15 12:33:04
Azerbaijan,Azerbaijan,25.23108035,55.1702726661493,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Réunion,La Réunion,-21.13073795,55.5364801129923,1,287.06,0.4,2.55,25.75,0.75,4.13,8.65,14.06,2024-12-15 04:33:04
Réunion,Reunion,13.7760671,-61.0445559,2,211.95,0.0,0.26,61.51,0.11,0.79,2.49,0.14,2024-12-14 20:33:04
Réunion,Reunion,51.3027308,-114.0440214,2,205.28,0.0,0.57,77.96,0.02,0.5,0.7,0.2,2024-12-14 17:33:04
Réunion,Reunión,17.9563269,-66.1416886,1,188.59,0.0,0.27,44.35,0.11,0.5,1.19,0.95,2024-12-14 20:33:04
Réunion,Reunión,-36.9997681,-72.5617683,1,290.39,0.0,1.86,52.93,0.56,9.3,10.72,1.58,2024-12-14 21:33:04
Djibouti,Djibouti,11.5936903,43.1472724,2,220.3,0.0,0.61,87.98,0.88,9.91,24.65,0.38,2024-12-15 03:33:04
Mauritius,Piton,-20.0958533,57.6349749,1,270.37,0.07,0.68,40.41,0.57,2.1,9.29,0.61,2024-12-15 04:33:04
Mauritius,Mauritius,25.2252336,55.1848465284135,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Mauritius,Seterbakken,69.3430703,18.8418339,2,233.65,0.0,0.11,69.38,0.03,0.5,0.51,0.06,2024-12-15 01:33:04
Montserrat,Montserrat,39.3576494,-0.6031,1,236.99,0.0,0.83,48.64,0.02,1.5,1.69,0.42,2024-12-15 01:33:04
Montserrat,Montserrat,-30.0286874,-51.1905912,2,640.87,0.12,33.93,13.59,10.13,14.28,20.47,2.0,2024-12-14 21:33:04
Montserrat,Montserrat,16.74932745,-62.1915454852557,1,260.35,0.0,1.46,37.55,0.97,1.16,2.98,0.22,2024-12-14 20:33:04
Montserrat,Monserrat,-34.6115595,-58.3841265,1,267.03,0.02,7.63,28.25,7.03,1.37,2.66,0.72,2024-12-14 21:33:04
Montserrat,Montserrat,10.7539021,124.5391706,2,236.99,0.55,4.07,77.96,8.35,3.73,4.76,0.93,2024-12-15 08:33:04
Colombia,Colômbia,-20.1774291,-48.6872822,1,407.22,0.0,1.59,24.68,0.09,1.5,1.58,0.59,2024-12-14 21:33:04
Colombia,Colombia,3.3758991,-74.8019303,1,211.95,0.0,1.74,32.54,0.57,2.05,2.45,6.33,2024-12-14 19:33:04
Colombia,Maripí,5.55080485,-74.004037223633,1,168.56,0.0,0.91,12.88,0.44,3.07,3.66,3.07,2024-12-14 19:33:04
Colombia,Colombia,20.9842172,-77.4252381,2,216.96,0.0,1.06,64.37,4.11,5.12,12.21,0.15,2024-12-14 19:33:04
Colombia,Colombia,10.640928,-75.001605,1,190.26,0.0,0.32,59.37,0.23,2.1,9.43,0.13,2024-12-14 19:33:04
Greece,Town of Greece,43.2097838,-77.6930602,2,277.04,0.0,6.08,62.94,1.73,4.11,4.94,0.3,2024-12-14 19:33:04
Greece,Greece,43.2097838,-77.6930602,2,277.04,0.0,6.08,62.94,1.73,4.11,4.94,0.3,2024-12-14 19:33:04
Greece,Greece,25.22360245,55.1669011237051,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Morocco,Morocco,25.21643135,55.1653912263232,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Morocco,Morocco,-6.77818,39.2640184,1,226.97,0.0,0.51,53.64,0.43,6.11,19.77,0.57,2024-12-15 03:33:04
Morocco,Morocco,40.9463651,-87.4529316,2,297.07,0.0,9.51,61.51,1.34,5.15,5.37,0.26,2024-12-14 18:33:04
Morocco,Morocco,41.8369895,-83.5899243,1,320.44,0.0,17.82,42.92,6.44,8.83,11.05,0.13,2024-12-14 19:33:04
Morocco,Morocco,36.736722,-90.3601088,2,253.68,0.0,2.53,63.66,0.11,4.3,4.45,0.14,2024-12-14 18:33:04
Algeria,Algiers,36.7753606,3.0601882,1,277.04,0.0,27.76,43.99,4.35,6.39,10.71,0.2,2024-12-15 01:33:04
Algeria,Batna,35.5541855,6.1767261,3,213.62,0.0,6.86,47.21,1.16,22.3,61.47,0.24,2024-12-15 01:33:04
Algeria,Mascara,35.394081,0.1379568,3,260.35,0.0,11.48,31.47,1.52,38.07,78.38,0.38,2024-12-15 01:33:04
Algeria,Arris,35.258514,6.3449818,3,211.95,0.0,7.45,61.51,2.59,20.89,60.04,0.35,2024-12-15 01:33:04
Algeria,Kouba,36.7324436,3.0875358,1,277.04,0.0,27.76,43.99,4.35,6.39,10.71,0.2,2024-12-15 01:33:04
Antarctica,Antarctica,25.21439595,55.1893176846224,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Antarctica,Antarctica,-20.4992698,-54.6605638,1,373.84,0.04,2.04,4.78,0.15,1.33,2.06,1.55,2024-12-14 20:33:04
Netherlands,Netherlands,36.2993736,-89.7510062,2,260.35,0.0,5.27,64.37,0.56,3.85,3.98,0.13,2024-12-14 18:33:04
Netherlands,Netherlands,43.6091629,-90.1972142227198,2,303.75,0.0,13.88,52.21,3.16,11.56,11.85,0.06,2024-12-14 18:33:04
Netherlands,Netherlands,25.2244579,55.1620912142095,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Sudan,Sudan,10.9,6.5,5,480.65,0.0,2.12,69.38,2.06,92.3,238.86,4.62,2024-12-15 01:33:04
Sudan,Sedan,49.7033759,4.9433409,1,260.35,0.0,5.48,48.64,0.92,9.09,9.72,0.15,2024-12-15 01:33:04
Sudan,Sudan,34.0678644,-102.5243624,2,243.66,0.0,3.34,69.38,0.18,6.93,15.2,1.69,2024-12-14 18:33:04
Sudan,Sudan,-6.6919318,111.5728987,2,350.48,0.94,8.4,42.2,15.5,14.35,17.06,0.35,2024-12-15 07:33:04
Sudan,Sudan,31.0982665,75.0199035,5,2243.04,2.85,51.41,8.05,1.76,182.34,229.38,11.02,2024-12-15 06:03:04
Fiji,Fiji Island,44.55220515,-78.1690011384192,2,270.37,0.0,3.13,68.67,0.71,1.28,1.53,0.86,2024-12-14 19:33:04
Nepal,Nepal,31.2496266,73.6632218,5,2136.23,0.75,32.9,13.95,2.8,271.86,342.65,5.83,2024-12-15 05:33:04
Puerto Rico,Puerto Rico,27.7865973,-15.7117774,2,270.37,0.0,0.68,67.95,0.09,23.65,40.2,0.3,2024-12-15 00:33:04
Puerto Rico,Puerto Rico,2.9402122,-73.2051337,1,208.62,0.0,0.43,47.92,0.23,3.25,3.55,1.41,2024-12-14 19:33:04
Puerto Rico,Puerto Rico,1.909392,-75.1530969,1,173.57,0.0,1.17,13.23,0.34,0.65,0.76,1.98,2024-12-14 19:33:04
Puerto Rico,Puerto Rico,-26.8167893,-55.0266912,1,297.07,0.0,1.89,15.02,0.47,2.29,2.63,0.42,2024-12-14 21:33:04
Puerto Rico,Municipio de Puerto Rico,-26.8167893,-55.0266912,1,297.07,0.0,1.89,15.02,0.47,2.29,2.63,0.42,2024-12-14 21:33:04
Georgia,Georgia,44.72422295,-73.1470415173155,1,320.44,0.0,12.34,49.35,5.19,3.82,5.56,2.69,2024-12-14 19:33:04
Georgia,Georgia,40.1873348,-74.2845906,3,707.63,25.71,109.67,0.0,22.65,30.34,38.67,5.45,2024-12-14 19:33:04
Georgia,Georgia,38.7100521,-86.5722154,2,277.04,0.0,5.23,67.23,0.74,3.7,3.87,0.12,2024-12-14 19:33:04
Georgia,Georgia,33.7539902,-95.8313566,2,273.71,0.0,4.41,67.95,0.28,7.09,13.38,3.33,2024-12-14 18:33:04
Georgia,Georgia,34.453428,-86.9280617,2,253.68,0.0,4.03,75.82,1.28,4.08,4.68,0.58,2024-12-14 18:33:04
Pakistan,khuian,33.0281858,72.0575345,5,1602.17,0.01,8.14,101.57,5.36,179.28,227.02,92.21,2024-12-15 05:33:04
Pakistan,Pakistan,25.23075195,55.1758485921586,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Monaco,Monaco,43.7311424,7.4197576,2,307.08,0.0,3.17,63.66,0.76,1.72,3.34,1.47,2024-12-15 01:33:04
Monaco,Munich,48.1371079,11.5753822,2,277.04,0.0,2.79,64.37,0.37,3.73,3.82,0.26,2024-12-15 01:33:04
Monaco,Monaco,47.9965406,5.5307301,2,347.14,0.0,4.54,40.77,0.13,14.62,14.72,0.41,2024-12-15 01:33:04
Monaco,Monaco,33.8730705,-118.3592409,2,440.6,0.07,47.3,32.19,4.95,14.92,26.56,1.33,2024-12-14 16:33:04
Monaco,Monaco,26.35916,-81.7653134,2,233.65,0.0,3.86,80.82,0.23,4.5,7.49,0.21,2024-12-14 19:33:04
Botswana,Botswana,25.21468695,55.1813769890285,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Lebanon,Lebanon,40.3429683,-76.4233816,1,387.19,0.0,18.68,40.41,4.95,7.24,11.65,7.16,2024-12-14 19:33:04
Lebanon,Lebanon,43.643032,-72.251587,1,337.12,0.01,12.51,41.84,0.14,3.32,3.95,1.27,2024-12-14 19:33:04
Lebanon,Lebanon,36.2079779,-86.2910945,2,247.0,0.0,3.0,87.26,1.59,3.36,3.66,0.28,2024-12-14 18:33:04
Lebanon,Lebanon,37.6806669,-92.6637835,2,260.35,0.0,2.42,73.67,0.64,6.22,10.27,1.09,2024-12-14 18:33:04
Lebanon,Lebanon,39.4353373,-84.2029922,1,337.12,0.0,11.82,52.21,2.15,9.12,10.24,0.28,2024-12-14 19:33:04
Papua New Guinea,New Guinea,-5.52259305,142.087090522459,1,216.96,0.0,0.01,9.3,0.0,0.5,0.52,0.01,2024-12-15 10:33:04
Mayotte,Mayotte,18.3970638,-72.7580071,1,350.48,0.0,2.91,57.94,0.54,4.13,10.01,5.95,2024-12-14 19:33:04
Mayotte,Mayotte,44.43641,-1.1467492,2,236.99,0.0,0.53,77.96,0.13,0.5,0.58,0.14,2024-12-15 01:33:04
Norfolk Island,Norfolk Island,-29.0289575,167.958728912637,1,216.96,0.01,0.05,19.67,0.09,2.39,3.72,0.0,2024-12-15 12:33:04
Norfolk Island,Norfolk Island,-29.0289575,167.958728912637,1,216.96,0.01,0.05,19.67,0.09,2.39,3.72,0.0,2024-12-15 12:33:04
Norfolk Island,Norfolk Island,-29.02131485,167.976848499984,1,216.96,0.01,0.05,19.67,0.09,2.39,3.72,0.0,2024-12-15 12:33:04
Norfolk Island,Norfolk Island,-29.0230988,167.919728961022,1,216.96,0.01,0.05,19.67,0.09,2.39,3.72,0.0,2024-12-15 12:33:04
Norfolk Island,Norfolk Island,54.55772905,-2.94264745814606,2,220.3,0.0,0.89,71.53,0.26,0.87,1.37,0.36,2024-12-15 00:33:04
Bouvet Island,Bouvet Island,-54.4201305,3.35997329522975,1,201.94,0.0,0.01,20.92,0.1,0.5,0.58,0.0,2024-12-15 00:33:04
Qatar,Qatar,39.1074426,47.5061085,1,297.07,0.0,9.77,46.49,1.88,3.75,3.94,5.7,2024-12-15 04:03:04
Qatar,Al Qatar,36.2461074,37.4979267,1,250.34,0.0,1.15,43.99,0.35,2.21,5.22,1.71,2024-12-15 03:33:04
Qatar,Qatar,25.22811645,55.1733027776523,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Qatar,Qatar,14.00636,44.110601,5,243.66,0.0,4.03,59.37,5.78,78.25,159.08,3.14,2024-12-15 03:33:04
Madagascar,Madagascar,-18.77914875,46.7121716165673,1,253.68,0.0,0.39,25.03,0.15,1.27,5.72,0.35,2024-12-15 03:33:04
Madagascar,Madagascar,10.5880695,14.2834604,5,250.34,0.0,0.4,72.96,0.5,343.74,1805.29,0.46,2024-12-15 01:33:04
Madagascar,Madagascar,9.00264,13.1392,5,340.46,0.0,1.11,38.27,0.63,120.07,283.99,2.19,2024-12-15 01:33:04
Madagascar,Madagascar,4.033651,9.7360237,1,440.6,0.0,1.39,8.49,0.15,9.33,17.12,0.81,2024-12-15 01:33:04
Madagascar,Madagascar,8.60515,16.09095,5,226.97,0.0,0.34,49.35,0.61,96.02,222.07,0.36,2024-12-15 01:33:04
India,India,2.183333,33.683333,1,363.83,0.0,0.93,35.76,0.1,4.06,6.61,1.06,2024-12-15 03:33:04
India,India,32.5251375,-96.6161027,3,654.22,0.45,86.37,10.91,1.89,19.65,36.54,2.01,2024-12-14 18:33:04
India,India,40.3764599,-79.1194757,2,270.37,0.0,6.17,67.95,3.13,5.94,7.05,0.43,2024-12-14 19:33:04
India,India,36.3325568,-88.2580969,2,243.66,0.0,2.4,79.39,0.45,2.64,2.7,0.08,2024-12-14 18:33:04
India,India,30.8171338,-89.1111595,2,223.64,0.0,2.08,75.1,0.83,3.49,7.41,0.03,2024-12-14 18:33:04
Syria,Al-Tabqah,35.8323648,38.5414697,1,267.03,0.0,2.53,46.49,0.49,5.2,9.19,1.58,2024-12-15 03:33:04
Syria,Syria,25.22630265,55.1679140429261,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Syria,Huhu,34.8166667,36.15,2,260.35,0.0,2.91,61.51,3.1,4.73,16.77,1.54,2024-12-15 03:33:04
Syria,Syria,38.4879035,-78.3261152,2,353.81,0.0,20.05,36.12,1.58,13.81,16.92,5.51,2024-12-14 19:33:04
Syria,Syria,31.2665841,32.299937,2,230.31,0.0,0.64,87.98,0.75,2.21,5.68,0.24,2024-12-15 02:33:04
Montenegro,Montenegro,-29.6826112,-51.4687455,1,390.53,0.0,2.14,14.84,0.15,3.63,4.97,1.66,2024-12-14 21:33:04
Montenegro,Camaçari,-12.6998188,-38.3260762,1,300.41,0.0,1.04,31.11,1.0,2.15,5.61,0.18,2024-12-14 21:33:04
Montenegro,Montenegro,37.0302757,-7.9633071,2,226.97,0.0,0.72,63.66,0.12,2.35,2.55,0.32,2024-12-15 00:33:04
Montenegro,Montenegro,20.7619598,-100.4290741,2,253.68,0.0,6.68,55.79,1.3,12.56,15.87,5.19,2024-12-14 18:33:04
Montenegro,Montenegro,4.5664176,-75.7507081,3,427.25,0.21,10.45,5.9,43.39,29.67,33.2,4.94,2024-12-14 19:33:04
Eswatini,Eswatini,25.2164748,55.1818579956005,4,260.35,0.0,0.71,131.61,10.25,62.79,183.8,0.0,2024-12-15 04:33:04
Paraguay,Asuncion,-25.2800459,-57.6343814,1,300.41,0.0,0.93,17.88,0.35,1.52,4.79,0.47,2024-12-14 21:33:04
Paraguay,Paraguay,20.0564825,-75.1424082,1,203.61,0.0,0.81,53.64,1.21,2.59,4.34,0.3,2024-12-14 19:33:04
Paraguay,Paraguay,10.4001785,-75.5134744,2,190.26,0.0,0.16,62.23,0.27,2.2,10.09,0.0,2024-12-14 19:33:04
Paraguay,Paraguay,-37.2017657,-72.2456217,1,243.66,0.0,1.54,45.78,0.3,5.25,6.35,1.5,2024-12-14 21:33:04
Paraguay,Paraguay,1.3171469,-77.4616318,1,203.61,0.01,0.9,10.28,8.46,7.04,7.4,0.34,2024-12-14 19:33:04
El Salvador,El Salvador,-26.2462114,-69.6259658,1,195.27,0.0,0.66,46.49,1.48,5.39,18.59,0.0,2024-12-14 21:33:04
